time,playerPosX,playerPosY,playerVelMod,playerVelDir,playerRowVelMod,playerRowVelDir,targetPosX,targetPosY,label
0.036809,-2320.400146,1935.773682,0.000000,0.000000,4.389092,-2.067283,0.000000,0.000000,0
0.039979,-2319.694092,1935.151123,61.643836,-0.695274,4.575897,-1.661317,0.000000,0.000000,0
0.054404,-2318.347168,1933.969482,123.287671,-0.695265,5.595486,-1.353813,0.000000,0.000000,0
0.066836,-2316.335205,1932.359619,184.931507,-0.695251,5.407899,-0.927240,0.000000,0.000000,0
0.081259,-2313.791992,1930.138672,246.575342,-0.695268,5.621714,-0.834614,0.000000,0.000000,0
0.093948,-2311.209229,1927.778198,308.219178,-0.695243,1.659621,-1.531931,0.000000,0.000000,0
0.108402,-2308.301025,1925.216309,369.863013,-0.695190,3.803820,-0.583605,0.000000,0.000000,0
0.120358,-2305.126465,1921.921753,431.506849,-0.695155,17.071040,-0.856134,0.000000,0.000000,0
0.134855,-2301.482666,1918.250244,493.150678,-0.694990,37.178422,-0.820516,0.000000,0.000000,0
0.149564,-2297.122559,1913.458618,554.794507,-0.694828,74.068755,-0.848096,0.000000,0.000000,0
0.161551,-2292.489258,1908.423584,616.438318,-0.694530,108.911884,-0.846344,0.000000,0.000000,0
0.175987,-2286.943359,1902.645508,678.082126,-0.694227,155.113905,-0.829136,0.000000,0.000000,0
0.188871,-2280.983887,1896.177979,739.725931,-0.693927,204.123614,-0.835064,0.000000,0.000000,0
0.203024,-2274.475342,1888.986572,801.369710,-0.693536,257.081832,-0.835098,0.000000,0.000000,0
0.215701,-2267.238770,1881.186646,863.013460,-0.693073,313.936594,-0.832510,0.000000,0.000000,0
0.229552,-2259.683105,1872.595459,924.657201,-0.692605,371.365878,-0.837683,0.000000,0.000000,0
0.242421,-2251.556885,1863.498413,986.300865,-0.691997,428.671855,-0.834540,0.000000,0.000000,0
0.256886,-2243.264893,1853.426147,1047.944510,-0.691374,487.428979,-0.856829,0.000000,0.000000,0
0.269413,-2234.909180,1842.992920,1109.587967,-0.690524,538.713898,-0.875096,0.000000,0.000000,0
0.283873,-2225.810059,1832.448853,1171.231313,-0.689585,588.736048,-0.885858,0.000000,0.000000,0
0.296206,-2216.867188,1821.403076,1232.874761,-0.688771,632.533978,-0.902459,0.000000,0.000000,0
0.310077,-2207.577393,1809.801025,1294.517991,-0.687780,677.273535,-0.912775,0.000000,0.000000,0
0.324711,-2198.148682,1797.876343,1356.161080,-0.686706,717.834865,-0.920544,0.000000,0.000000,0
0.337106,-2189.548340,1785.132935,1417.804030,-0.685564,751.006643,-0.938278,0.000000,0.000000,0
0.349664,-2180.843018,1772.097778,1479.446131,-0.683999,782.485447,-0.954537,0.000000,0.000000,0
0.364062,-2171.801758,1758.969482,1541.087983,-0.682362,812.319717,-0.966113,0.000000,0.000000,0
0.378678,-2162.751953,1745.885376,1602.729832,-0.680756,836.096023,-0.979576,0.000000,0.000000,0
0.390765,-2153.023682,1732.890381,1664.371593,-0.679147,860.589560,-0.984418,0.000000,0.000000,0
0.405316,-2143.714600,1718.748047,1726.013685,-0.677700,890.011904,-0.997838,0.000000,0.000000,0
0.417393,-2134.199463,1704.456177,1787.654453,-0.675814,917.045701,-1.005583,0.000000,0.000000,0
0.431946,-2124.436035,1690.500732,1849.295051,-0.673911,937.075627,-1.010082,0.000000,0.000000,0
