time,playerPosX,playerPosY,playerVelMod,playerVelDir,playerRowVelMod,playerRowVelDir,targetPosX,targetPosY,label
<<<<<<< HEAD
3.026650,2631.140625,-1168.785889,90.079867,-0.410773,109.156306,-0.435018,2638.000000,-1172.000000,1
3.054869,2630.856689,-1168.596069,17.479526,-0.438191,92.972317,-0.422556,2638.000000,-1172.000000,1
3.079934,2631.274902,-1168.877808,49.768543,-0.444688,81.355269,-0.409769,2638.000000,-1172.000000,1
3.105843,2631.708496,-1169.047729,67.834406,-0.434649,72.790832,-0.399050,2638.000000,-1172.000000,1
3.131875,2632.028076,-1169.297363,76.324549,-0.438744,65.712416,-0.393050,2638.000000,-1172.000000,1
3.159880,2632.103027,-1169.244507,8.400493,-0.424978,62.058572,-0.391847,2638.000000,-1172.000000,1
0.024852,2631.743896,-1169.224731,53.426780,2.925977,61.807316,-0.396868,-1775.000000,-204.000000,2
0.047699,2630.352295,-1168.884766,115.070615,2.925964,62.915993,-0.408112,-1775.000000,-204.000000,2
0.075114,2627.925537,-1168.051758,176.714451,2.925972,61.575996,-0.430287,-1775.000000,-204.000000,2
0.091975,2625.034180,-1166.503662,238.358286,2.926037,56.300265,-0.466501,-1775.000000,-204.000000,2
0.108735,2622.061279,-1164.622925,300.002117,2.926236,47.341910,-0.536800,-1775.000000,-204.000000,2
0.135982,2619.011230,-1162.354492,361.645942,2.926503,35.532519,-0.692624,-1775.000000,-204.000000,2
0.162814,2615.886719,-1159.720459,423.289756,2.926851,23.350503,-1.103709,-1775.000000,-204.000000,2
0.186099,2612.669434,-1156.734863,484.933553,2.927275,20.931397,-2.054149,-1775.000000,-204.000000,2
0.210708,2609.421875,-1153.362305,546.577329,2.927773,36.258885,-2.704741,-1775.000000,-204.000000,2
0.238914,2605.343994,-1150.553345,608.221072,2.928354,58.744729,-2.956284,-1775.000000,-204.000000,2
0.263019,2600.283691,-1148.217651,669.864854,2.928774,83.137981,-3.084917,-1775.000000,-204.000000,2
0.378612,2593.867188,-1146.473511,731.508665,2.929045,111.342879,3.118757,-1775.000000,-204.000000,2
0.399720,2585.812012,-1145.582520,793.152498,2.929124,145.344441,3.070731,-1775.000000,-204.000000,2
0.423281,2578.216064,-1142.859375,854.796320,2.928938,185.075917,3.054496,-1775.000000,-204.000000,2
0.449875,2569.869385,-1140.382324,916.440132,2.929176,230.250099,3.063590,-1775.000000,-204.000000,2
0.459641,2560.538086,-1138.342285,978.083957,2.929325,280.728463,3.082067,-1775.000000,-204.000000,2
0.485139,2550.021973,-1136.739624,1039.727793,2.929331,336.227895,3.097534,-1775.000000,-204.000000,2
0.505157,2536.750977,-1137.683838,1101.371617,2.929185,396.396603,3.107358,-1775.000000,-204.000000,2
0.529575,2522.292236,-1138.678101,1163.015061,2.928341,460.767567,3.110836,-1775.000000,-204.000000,2
0.560611,2506.974121,-1139.370361,1224.658408,2.927424,528.717418,3.108066,-1775.000000,-204.000000,2
0.568702,2490.897705,-1139.560303,1286.301751,2.926527,598.832371,3.097940,-1775.000000,-204.000000,2
0.594011,2474.142090,-1139.070557,1347.945145,2.925699,669.735046,3.080476,-1775.000000,-204.000000,2
0.618481,2457.230713,-1136.329468,1409.588636,2.924984,740.413227,3.056574,-1775.000000,-204.000000,2
0.643566,2439.416260,-1133.254395,1471.232438,2.924763,810.242229,3.027470,-1775.000000,-204.000000,2
0.671320,2421.206543,-1128.054199,1532.876246,2.924571,881.826142,2.997247,-1775.000000,-204.000000,2
0.697906,2401.878174,-1122.496948,1594.520026,2.924840,956.957200,2.968570,-1775.000000,-204.000000,2
0.724558,2380.458252,-1118.973389,1656.163791,2.925137,1036.635885,2.942761,-1775.000000,-204.000000,2
0.749401,2357.691895,-1115.156616,1717.807566,2.924865,1121.538790,2.920509,-1775.000000,-204.000000,2
0.776326,2333.836670,-1110.633057,1779.451336,2.924589,1209.115059,2.901584,-1775.000000,-204.000000,2
0.801235,2308.868408,-1106.141357,1841.095145,2.924418,1296.443221,2.885079,-1775.000000,-204.000000,2
0.810375,2283.585938,-1098.254272,1902.738929,2.924181,1384.531493,2.870413,-1775.000000,-204.000000,2
0.829345,2257.160156,-1089.974609,1964.382486,2.924721,1473.862225,2.858029,-1775.000000,-204.000000,2
0.837202,2229.366455,-1081.909058,2026.025990,2.925303,1565.024892,2.847693,-1775.000000,-204.000000,2
0.876897,2200.322754,-1073.515991,2087.669605,2.925769,1657.804785,2.839335,-1775.000000,-204.000000,2
0.892175,2169.418213,-1067.619751,2149.313194,2.926256,1752.287189,2.832561,-1775.000000,-204.000000,2
0.918357,2137.875488,-1058.624634,2210.956983,2.926047,1847.629168,2.827393,-1775.000000,-204.000000,2
0.942248,2105.080811,-1049.840942,2272.600531,2.926556,1942.171655,2.824160,-1775.000000,-204.000000,2
0.950307,2071.487305,-1038.438965,2334.244186,2.926955,2036.576340,2.822232,-1775.000000,-204.000000,2
0.980155,2036.615601,-1026.598267,2395.886825,2.927967,2132.160528,2.820922,-1775.000000,-204.000000,2
1.004740,2000.300415,-1014.985107,2457.529285,2.929039,2229.587867,2.819943,-1775.000000,-204.000000,2
1.031913,1962.307007,-1005.143555,2519.171998,2.929995,2328.132460,2.819636,-1775.000000,-204.000000,2
1.062907,1923.412720,-993.488037,2580.815601,2.930425,2424.737265,2.821050,-1775.000000,-204.000000,2
1.226806,1883.659058,-980.129761,2642.458487,2.931282,2518.143214,2.824236,-1775.000000,-204.000000,2
1.233976,1842.719116,-967.272278,2704.100178,2.932556,2607.984407,2.829132,-1775.000000,-204.000000,2
1.258093,1800.930664,-952.691589,2765.742366,2.933660,2696.357303,2.834946,-1775.000000,-204.000000,2
1.285103,1757.527710,-940.141113,2827.382906,2.935204,2785.040071,2.841003,-1775.000000,-204.000000,2
1.312061,1712.870483,-927.506470,2889.025494,2.936144,2874.743459,2.846972,-1775.000000,-204.000000,2
1.337507,1667.000366,-914.656067,2950.668121,2.937058,2964.834989,2.852900,-1775.000000,-204.000000,2
1.359331,1620.724976,-901.850891,2950.666847,2.937988,3054.847279,2.858809,-1775.000000,-204.000000,2
1.367738,1574.037109,-889.126160,2950.665603,2.938906,3144.831289,2.864610,-1775.000000,-204.000000,2
1.397639,1527.063599,-876.799438,2950.664416,2.939803,3231.596811,2.871018,-1775.000000,-204.000000,2
1.424895,1480.017334,-865.259705,2950.663496,2.940593,3311.167137,2.878243,-1775.000000,-204.000000,2
1.448506,1432.848877,-854.359619,2950.663005,2.941169,3379.831221,2.885729,-1775.000000,-204.000000,2
1.473841,1385.433960,-843.885681,2950.662776,2.941564,3436.066848,2.893123,-1775.000000,-204.000000,2
1.481433,1337.963257,-833.735840,2950.662675,2.941825,3479.951582,2.900190,-1775.000000,-204.000000,2
1.503983,1290.558350,-823.829712,2950.662634,2.941992,3512.537103,2.906757,-1775.000000,-204.000000,2
1.533657,1243.287476,-814.110107,2950.662620,2.942091,3535.394939,2.912710,-1775.000000,-204.000000,2
1.561140,1196.181030,-804.535950,2950.662616,2.942142,3550.289818,2.917985,-1775.000000,-204.000000,2
1.586994,1149.245239,-795.070862,2950.662615,2.942159,3558.958821,2.922562,-1775.000000,-204.000000,2
1.613283,1102.471191,-785.678223,2950.662615,2.942152,3562.998656,2.926443,-1775.000000,-204.000000,2
1.643200,1055.840088,-776.326599,2950.662615,2.942132,3563.800256,2.929656,-1775.000000,-204.000000,2
1.662059,1009.329346,-766.990112,2950.662614,2.942106,3562.493722,2.932248,-1775.000000,-204.000000,2
1.685915,962.916077,-757.649048,2950.662613,2.942083,3559.955321,2.934272,-1775.000000,-204.000000,2
1.714941,916.578308,-748.289551,2950.662612,2.942068,3556.836068,2.935796,-1775.000000,-204.000000,2
1.726727,870.296326,-738.903442,2950.662612,2.942064,3553.595633,2.936889,-1775.000000,-204.000000,2
1.750983,824.129761,-729.096130,2950.662612,2.942074,3550.534431,2.937624,-1775.000000,-204.000000,2
1.777659,777.932434,-719.545227,2950.662567,2.942248,3547.828505,2.938071,-1775.000000,-204.000000,2
1.810827,731.752380,-709.954407,2950.662557,2.942330,3545.558883,2.938409,-1775.000000,-204.000000,2
1.834724,685.644226,-700.016113,2950.662542,2.942432,3543.743630,2.938581,-1775.000000,-204.000000,2
1.862704,639.384521,-690.827637,2950.662452,2.942679,3542.356142,2.938591,-1775.000000,-204.000000,2
1.870694,593.248718,-680.992004,2950.662448,2.942624,3541.352915,2.938648,-1775.000000,-204.000000,2
1.978039,547.057617,-671.399170,2950.662379,2.942840,3540.674835,2.938750,-1775.000000,-204.000000,2
1.998564,500.754456,-662.332947,2950.662358,2.942960,3540.247110,2.938871,-1775.000000,-204.000000,2
2.022685,454.571503,-652.632996,2950.662341,2.942853,3540.013541,2.939058,-1775.000000,-204.000000,2
